,contract_address,contract_url,contract_name,nifty_name,store_url,nifty_date_created,num_pm_sales,num_sm_sales,avg_resale_price,highest_active_bid,lowest_active_ask,sm_market_volume,price
1491,0x6b1a68af1cbeca7d4abf27f1c606459548ae239f,https://niftygateway.com/itemdetail/primary/0x6b1a68af1cbeca7d4abf27f1c606459548ae239f/1,Nike Air Yeezy 2 - Red October,Nike Air Yeezy 2 - Red October,https://niftygateway.com/collections/yoo,2020-05-07T19:28:23.362735Z,1,0,0,3000,0,750000,499900.0
1492,0x5dee0bcfed9a0311a584f4a4e96f4bdebec5c2dd,https://niftygateway.com/itemdetail/primary/0x5dee0bcfed9a0311a584f4a4e96f4bdebec5c2dd/1,Shit Is Gold,Shit Is Gold,https://niftygateway.com/collections/guccighost,2021-02-26T23:27:42.217979Z,0,0,0,55000,0,0,
1493,0x418b2ae7aecfbed1c0613bd5dc65c7269c045460,https://niftygateway.com/itemdetail/primary/0x418b2ae7aecfbed1c0613bd5dc65c7269c045460/1,SCORPIO,SCORPIO,https://niftygateway.com/collections/zodiac,2021-02-12T20:00:12.579743Z,1,0,0,0,0,3388800,
1494,0x3f4a759e9a11f109c7970cef934d6753c1a5c43e,https://niftygateway.com/itemdetail/primary/0x3f4a759e9a11f109c7970cef934d6753c1a5c43e/1,Envy,Envy,https://niftygateway.com/collections/darkfantasyopen,2021-03-02T21:36:22.323801Z,0,0,0,0,0,0,
1495,0x78c54a7523e7bdd63819a8affba7e8702cd48376,https://niftygateway.com/itemdetail/primary/0x78c54a7523e7bdd63819a8affba7e8702cd48376/1,Eternal Dreams,Eternal Dreams,https://niftygateway.com/collections/micahandmatt,2020-06-11T12:57:11.746662Z,1,0,0,500,0,201000,99999700.0
1496,0x6e5dc5405baefb8c0166bcc78d2692777f2cbffb,https://niftygateway.com/itemdetail/primary/0x6e5dc5405baefb8c0166bcc78d2692777f2cbffb/1,ANCIENT TECHNOLOGY,ANCIENT TECHNOLOGY,https://niftygateway.com/collections/beepletwo,2020-12-03T02:02:12.697126Z,1,0,0,2000,0,7777700,
1497,0xda7e17690deb4f2bc18b6ca2b48ddcc0486ead01,https://niftygateway.com/itemdetail/primary/0xda7e17690deb4f2bc18b6ca2b48ddcc0486ead01/1,Young Demi-God,Young Demi-God,https://niftygateway.com/collections/giantswan,2020-06-25T15:07:15.227950Z,1,0,0,42000,250000,4000,5500.0
1498,0xbc8adb88debc9d6c48e96faca0a44185414803f1,https://niftygateway.com/itemdetail/primary/0xbc8adb88debc9d6c48e96faca0a44185414803f1/1,Killing your ego pt1,Killing your ego pt1,https://niftygateway.com/collections/darkfantasy,2021-03-02T21:33:48.637890Z,0,0,0,0,0,0,
1499,0x5b9b588fb701d161470575ce93b8718985d37c57,https://niftygateway.com/itemdetail/primary/0x5b9b588fb701d161470575ce93b8718985d37c57/1,Space Token,Space Token,https://niftygateway.com/collections/iconographyauction,2021-03-02T21:54:31.835057Z,0,0,0,0,0,0,
1500,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Keith Haring - Untitled,Keith Haring - Untitled,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.232673Z,1,0,0,300000,0,100000,
1501,0x374e4a05e665f25b6c996ec2eeae05c792359821,https://niftygateway.com/itemdetail/primary/0x374e4a05e665f25b6c996ec2eeae05c792359821/1,Rudiger,Rudiger,https://niftygateway.com/collections/jonburgermangummieauct,2021-03-02T21:18:51.356001Z,0,0,0,0,0,0,
1502,0x337c0be4fb4238c9fc75a2e20ad4367a79318db9,https://niftygateway.com/itemdetail/primary/0x337c0be4fb4238c9fc75a2e20ad4367a79318db9/1,Coming Home,Coming Home,https://niftygateway.com/collections/twistedvacancy2,2020-06-18T14:30:20.060562Z,1,0,0,14999,0,4000,59900.0
1503,0x4f0005d92feabbcffd46eb0bccae61ef81f03802,https://niftygateway.com/itemdetail/primary/0x4f0005d92feabbcffd46eb0bccae61ef81f03802/1,Smash,Smash,https://niftygateway.com/collections/holliday,2020-05-07T19:29:30.731352Z,1,0,0,5000,0,300000,2888800.0
1504,0xbc8adb88debc9d6c48e96faca0a44185414803f1,https://niftygateway.com/itemdetail/primary/0xbc8adb88debc9d6c48e96faca0a44185414803f1/1,This would be perfect to welcome your guests,This would be perfect to welcome your guests,https://niftygateway.com/collections/darkfantasy,2021-03-02T21:33:48.631941Z,0,0,0,0,0,0,
1505,0xdda2ea1cef44c206818161e7876f7277bd39a99c,https://niftygateway.com/itemdetail/primary/0xdda2ea1cef44c206818161e7876f7277bd39a99c/1,whales,whales,https://niftygateway.com/collections/aokitudisco,2021-03-02T21:47:12.864646Z,0,0,0,0,0,0,
1506,0x374e4a05e665f25b6c996ec2eeae05c792359821,https://niftygateway.com/itemdetail/primary/0x374e4a05e665f25b6c996ec2eeae05c792359821/1,Angels Breath,Angels Breath,https://niftygateway.com/collections/jonburgermangummieauct,2021-03-02T21:18:51.362102Z,25,0,0,160000,0,5000000,
1507,0x3ff1fb7eee1ee9b11e08473c1a59994f6f9a2d39,https://niftygateway.com/itemdetail/primary/0x3ff1fb7eee1ee9b11e08473c1a59994f6f9a2d39/1,SINS,SINS,https://niftygateway.com/collections/cryptoarg2,2020-12-29T20:16:58.761911Z,1,0,0,20000,0,405000,
1508,0xbfb69918f12eed843c67058b2ee9059f1440133e,https://niftygateway.com/itemdetail/primary/0xbfb69918f12eed843c67058b2ee9059f1440133e/1,The Emperor,The Emperor,https://niftygateway.com/collections/majorarcana,2020-11-10T22:48:00.963985Z,1,0,0,310000,0,6000,4444444.0
1509,0xa22cd8bb341ef4407d4eebd98c50e9b8f3a4c2dd,https://niftygateway.com/itemdetail/primary/0xa22cd8bb341ef4407d4eebd98c50e9b8f3a4c2dd/1,Andre Cronje,Andre Cronje,https://niftygateway.com/collections/yonatinfluential,2020-12-04T22:08:46.915275Z,1,0,0,0,0,222200,
1510,0x5d02a978257a76bfb2d7113df78e11691bcacc6c,https://niftygateway.com/itemdetail/primary/0x5d02a978257a76bfb2d7113df78e11691bcacc6c/1,GATE,GATE,https://niftygateway.com/collections/petertarka,2021-02-01T01:00:51.830236Z,1,0,0,0,0,340000,5800000.0
1511,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Louise Bourgeois - Maman,Louise Bourgeois - Maman,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.228356Z,1,0,0,0,5882400,100000,
1512,0xd8d1f01b836f5717bbc5639e91d78032ebae2571,https://niftygateway.com/itemdetail/primary/0xd8d1f01b836f5717bbc5639e91d78032ebae2571/1,Giganti,Giganti,https://niftygateway.com/collections/toomuchlag,2021-03-02T21:11:31.062692Z,3,0,0,100000,0,5760600,499900.0
1513,0x1ae62a38bff72a2968b92389621959f4e3c0e456,https://niftygateway.com/itemdetail/primary/0x1ae62a38bff72a2968b92389621959f4e3c0e456/1,TEARSDONTFALL2,TEARSDONTFALL2,https://niftygateway.com/collections/adamrosol,2020-11-08T02:04:21.560524Z,1,0,0,2111,0,30000,
1514,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,David Hockney - Portrait of an Artist (Pool with Two Figures),David Hockney - Portrait of an Artist (Pool with Two Figures),https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.239255Z,1,0,0,0,11800000,100000,
1515,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Pablo Picasso - Les Demoiselles d'Avignon,Pablo Picasso - Les Demoiselles d'Avignon,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.223747Z,1,0,0,3000,0,100000,
1516,0x374e4a05e665f25b6c996ec2eeae05c792359821,https://niftygateway.com/itemdetail/primary/0x374e4a05e665f25b6c996ec2eeae05c792359821/1,Sophies,Sophies,https://niftygateway.com/collections/jonburgermangummieauct,2021-03-02T21:18:51.359716Z,10,0,0,300000,0,2000000,
1517,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Jeff Koons - Balloon Dog,Jeff Koons - Balloon Dog,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.237073Z,1,0,0,1640000,0,100000,
1518,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,KAWS - Companion 2,KAWS - Companion 2,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.230521Z,1,0,0,0,0,100000,
1519,0x3f4a759e9a11f109c7970cef934d6753c1a5c43e,https://niftygateway.com/itemdetail/primary/0x3f4a759e9a11f109c7970cef934d6753c1a5c43e/1,"Ok, but the real jungle is outside","Ok, but the real jungle is outside",https://niftygateway.com/collections/darkfantasyopen,2021-03-02T21:36:22.326311Z,0,0,0,0,0,0,
1520,0x3a44aad55a70412b189f46852499ace9ec0d6de6,https://niftygateway.com/itemdetail/primary/0x3a44aad55a70412b189f46852499ace9ec0d6de6/1,Times Squares,Times Squares,https://niftygateway.com/collections/thankyouxsilva,2020-12-29T21:08:58.339131Z,1,0,0,1142000,0,2000000,
1521,0x0c0eb6d8f72208c10996780772e8fef1f9db47b8,https://niftygateway.com/itemdetail/primary/0x0c0eb6d8f72208c10996780772e8fef1f9db47b8/1,Chrome,Chrome,https://niftygateway.com/collections/dotpigeon,2020-12-31T08:11:37.744857Z,7,0,0,0,0,224119,
1522,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Andy Warhol - Brillo Box,Andy Warhol - Brillo Box,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.243875Z,1,0,0,2000,0,100000,
1523,0x6e5dc5405baefb8c0166bcc78d2692777f2cbffb,https://niftygateway.com/itemdetail/primary/0x6e5dc5405baefb8c0166bcc78d2692777f2cbffb/1,CHILL BABY GOAT,CHILL BABY GOAT,https://niftygateway.com/collections/beepletwo,2020-12-03T02:11:09.259545Z,1,0,0,5000,0,7500000,
1524,0x152242cd9dba772c4e541b51c556772caf47e985,https://niftygateway.com/itemdetail/primary/0x152242cd9dba772c4e541b51c556772caf47e985/1,Cypherpunk Sanctorium (Auction),Cypherpunk Sanctorium (Auction),https://niftygateway.com/collections/luchopoletti2,2020-11-09T05:50:52.263577Z,1,0,0,0,0,700000,
1525,0xdda2ea1cef44c206818161e7876f7277bd39a99c,https://niftygateway.com/itemdetail/primary/0xdda2ea1cef44c206818161e7876f7277bd39a99c/1,happy fxce,happy fxce,https://niftygateway.com/collections/aokitudisco,2021-03-02T21:47:12.870147Z,0,0,0,0,0,0,
1526,0x2af6eb2bfda21572615708532602454e5413bda1,https://niftygateway.com/itemdetail/primary/0x2af6eb2bfda21572615708532602454e5413bda1/1,character X,character X,https://niftygateway.com/collections/aokitudiscoopens,2021-03-02T21:52:04.921864Z,0,0,0,0,0,0,
1527,0x374e4a05e665f25b6c996ec2eeae05c792359821,https://niftygateway.com/itemdetail/primary/0x374e4a05e665f25b6c996ec2eeae05c792359821/1,Hot Wax,Hot Wax,https://niftygateway.com/collections/jonburgermangummieauct,2021-03-02T21:18:51.352461Z,4,0,0,20000,0,2996900,
1528,0x3f4a759e9a11f109c7970cef934d6753c1a5c43e,https://niftygateway.com/itemdetail/primary/0x3f4a759e9a11f109c7970cef934d6753c1a5c43e/1,"Hey Alexa, tell everyone to go fuck themselves","Hey Alexa, tell everyone to go fuck themselves",https://niftygateway.com/collections/darkfantasyopen,2021-03-02T21:36:22.325103Z,0,0,0,0,0,0,
1529,0x8f56406622d712778682181c66c2fe70123bcbba,https://niftygateway.com/itemdetail/primary/0x8f56406622d712778682181c66c2fe70123bcbba/1,Rock the baby,Rock the baby,https://niftygateway.com/collections/twistedcollectibles,2020-05-07T19:30:56.464810Z,1,0,0,100000,0,4000,77700.0
1530,0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2,https://niftygateway.com/itemdetail/primary/0x9f5b1fa6ec33513b8a9f22cea0acdc9c3b2835b2/1,Bernie Bear,Bernie Bear,https://niftygateway.com/collections/bear_with_me,2020-04-02T19:21:16.700608Z,3,0,0,75000,0,12000,49900.0
1531,0xbeccd9e4a80d4b7b642760275f60b62608d464f7,https://niftygateway.com/itemdetail/primary/0xbeccd9e4a80d4b7b642760275f60b62608d464f7/1,hairy,hairy,https://niftygateway.com/collections/aokitudiscoauction,2021-03-02T21:49:33.313500Z,0,0,0,0,0,0,
1532,0x1c233a2676bd7ec4f83b78962712fb66350f7d26,https://niftygateway.com/itemdetail/primary/0x1c233a2676bd7ec4f83b78962712fb66350f7d26/1,Where do I belong? by Parrot_ism,Where do I belong? by Parrot_ism,https://niftygateway.com/collections/fabricatedfairytales,2021-03-02T21:27:39.439688Z,0,0,0,0,0,0,
1533,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,Anish Kapoor - Cloud Gate,Anish Kapoor - Cloud Gate,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.241612Z,1,0,0,1000,11800000,100000,
1534,0xdda2ea1cef44c206818161e7876f7277bd39a99c,https://niftygateway.com/itemdetail/primary/0xdda2ea1cef44c206818161e7876f7277bd39a99c/1,orbit,orbit,https://niftygateway.com/collections/aokitudisco,2021-03-02T21:47:12.872647Z,0,0,0,0,0,0,
1535,0x78fcad8425ee130e7a7c45a26310bda69a4163fd,https://niftygateway.com/itemdetail/primary/0x78fcad8425ee130e7a7c45a26310bda69a4163fd/1,Bull: Negative,Bull: Negative,https://niftygateway.com/collections/guydo,2020-04-02T18:44:36.958306Z,1,0,0,30000,0,100000,210000.0
1536,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,KAWS - Companion 4,KAWS - Companion 4,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.245941Z,1,0,0,10000,2999900,100000,
1537,0x69baad9c96cd98437d8b5b6a90c854a1ba2688de,https://niftygateway.com/itemdetail/primary/0x69baad9c96cd98437d8b5b6a90c854a1ba2688de/1,82 Color,82 Color,https://niftygateway.com/collections/cey,2020-04-16T16:30:26.143976Z,3,0,0,200000,0,300000,700000.0
1538,0xe750d24cb2feb19b0cd4af45427e6066a293d836,https://niftygateway.com/itemdetail/primary/0xe750d24cb2feb19b0cd4af45427e6066a293d836/1,Julian Assange - Decentral Eyes (Gold Edition),Julian Assange - Decentral Eyes (Gold Edition),https://niftygateway.com/collections/coldie,2020-04-16T17:18:02.077377Z,1,0,0,10100,0,410000,
1539,0x4cea95cf26c724a6fb1666fbe480cdb9554deba6,https://niftygateway.com/itemdetail/primary/0x4cea95cf26c724a6fb1666fbe480cdb9554deba6/1,Gold Lion,Gold Lion,https://niftygateway.com/collections/arcdream,2021-02-01T02:46:27.480918Z,1,0,0,0,0,450000,
1540,0x69baad9c96cd98437d8b5b6a90c854a1ba2688de,https://niftygateway.com/itemdetail/primary/0x69baad9c96cd98437d8b5b6a90c854a1ba2688de/1,24 Color,24 Color,https://niftygateway.com/collections/cey,2020-04-16T16:30:26.150743Z,1,0,0,400000,0,250000,700000.0
1541,0x374e4a05e665f25b6c996ec2eeae05c792359821,https://niftygateway.com/itemdetail/primary/0x374e4a05e665f25b6c996ec2eeae05c792359821/1,The Nightmare Before Ketmas,The Nightmare Before Ketmas,https://niftygateway.com/collections/jonburgermangummieauct,2021-03-02T21:18:51.353663Z,0,0,0,0,0,0,
1542,0xab590b4cefae97abda4a8844fe6934e6590edb5c,https://niftygateway.com/itemdetail/primary/0xab590b4cefae97abda4a8844fe6934e6590edb5c/1,KAWS - Companion 1,KAWS - Companion 1,https://niftygateway.com/collections/burgerman,2020-05-07T19:30:04.234942Z,1,0,0,0,5882400,100000,
1543,0x3aa2c783da6de789981f6fd0abf83c3e14e259b9,https://niftygateway.com/itemdetail/primary/0x3aa2c783da6de789981f6fd0abf83c3e14e259b9/1,"We Are Gold, Pure Gold","We Are Gold, Pure Gold",https://niftygateway.com/collections/raulcordero,2020-04-16T18:28:34.541046Z,3,0,0,2000,0,450000,125000.0
1544,0x69baad9c96cd98437d8b5b6a90c854a1ba2688de,https://niftygateway.com/itemdetail/primary/0x69baad9c96cd98437d8b5b6a90c854a1ba2688de/1,30 Color,30 Color,https://niftygateway.com/collections/cey,2020-04-16T16:30:26.146119Z,1,0,0,0,0,250000,700000.0
1545,0xadffa7a3e7ffe3a78e53e91bbb1e472f2a80aa23,https://niftygateway.com/itemdetail/primary/0xadffa7a3e7ffe3a78e53e91bbb1e472f2a80aa23/1,T.J. as a Rubixcube 3,T.J. as a Rubixcube 3,https://niftygateway.com/collections/slotmachineauction,2021-03-04T01:44:17.863658Z,0,0,0,50000,0,0,
1546,0x3aa2c783da6de789981f6fd0abf83c3e14e259b9,https://niftygateway.com/itemdetail/primary/0x3aa2c783da6de789981f6fd0abf83c3e14e259b9/1,It Makes Us Stronger,It Makes Us Stronger,https://niftygateway.com/collections/raulcordero,2020-04-16T18:28:34.543324Z,1,0,0,3000,0,301000,125000.0
1547,0x005efb3633638dd0dd336ce671920bccb1ea82bd,https://niftygateway.com/itemdetail/primary/0x005efb3633638dd0dd336ce671920bccb1ea82bd/1,RNBWS,RNBWS,https://niftygateway.com/collections/slimesunday2,2021-01-05T18:22:23.148692Z,1,0,0,0,0,400000,
1548,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Satoshi (Unique Variant V),Satoshi (Unique Variant V),https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.113221Z,1,0,0,500,0,25000,4999900.0
1549,0xd105f1cc3d4fdf46774ff53f10ca734715934d94,https://niftygateway.com/itemdetail/primary/0xd105f1cc3d4fdf46774ff53f10ca734715934d94/1,CYPHERPUNKS ARE NOT DEAD (All-in-1 H4ckers Gre3n Exclu5ive),CYPHERPUNKS ARE NOT DEAD (All-in-1 H4ckers Gre3n Exclu5ive),https://niftygateway.com/collections/pr1malresistance3,2020-12-31T07:42:05.141492Z,1,0,0,0,0,510000,
1550,0x005efb3633638dd0dd336ce671920bccb1ea82bd,https://niftygateway.com/itemdetail/primary/0x005efb3633638dd0dd336ce671920bccb1ea82bd/1,Roads Part 1,Roads Part 1,https://niftygateway.com/collections/slimesunday2,2021-01-05T18:22:23.155504Z,1,0,0,550000,0,400000,
1551,0xf3b92198c7c5d0a7f64506e98a70a902c92a253f,https://niftygateway.com/itemdetail/primary/0xf3b92198c7c5d0a7f64506e98a70a902c92a253f/1,Prime,Prime,https://niftygateway.com/collections/stevenbaltay4,2020-12-31T08:40:17.948346Z,1,0,0,800000,0,450000,
1552,0x090c53bac270768759c8f4c93151bd1a808a280e,https://niftygateway.com/itemdetail/primary/0x090c53bac270768759c8f4c93151bd1a808a280e/1,Paste,Paste,https://niftygateway.com/collections/thetitle,2021-01-04T21:39:39.939436Z,1,0,0,50000,0,1777700,
1553,0x090c53bac270768759c8f4c93151bd1a808a280e,https://niftygateway.com/itemdetail/primary/0x090c53bac270768759c8f4c93151bd1a808a280e/1,Copy,Copy,https://niftygateway.com/collections/thetitle,2021-01-04T21:39:39.930627Z,1,0,0,10000,0,1788800,
1554,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Satoshi (Unique Variant IV),Satoshi (Unique Variant IV),https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.110930Z,1,0,0,1000,0,25000,4999900.0
1555,0xc31ca62f1c90b5bce1564a995228855b026af290,https://niftygateway.com/itemdetail/primary/0xc31ca62f1c90b5bce1564a995228855b026af290/1,Heroes Playing Poker,Heroes Playing Poker,https://niftygateway.com/collections/josedelbopoker,2021-02-04T18:50:43.743524Z,1,0,0,0,0,3000000,
1556,0x7018e01bba60ee9dba8c8c189cdb53f9238edf20,https://niftygateway.com/itemdetail/primary/0x7018e01bba60ee9dba8c8c189cdb53f9238edf20/1,Who The Fuck is Alice?!,Who The Fuck is Alice?!,https://niftygateway.com/collections/yonatpacks,2021-01-20T19:04:29.320954Z,0,0,0,25000,0,0,
1557,0xb229a213edeffbd6c89b16fcea1dd0d0ac2574ce,https://niftygateway.com/itemdetail/primary/0xb229a213edeffbd6c89b16fcea1dd0d0ac2574ce/1,TV Time,TV Time,https://niftygateway.com/collections/oliveallenopen,2020-12-04T21:27:55.695841Z,0,0,0,500,0,0,
1558,0x005efb3633638dd0dd336ce671920bccb1ea82bd,https://niftygateway.com/itemdetail/primary/0x005efb3633638dd0dd336ce671920bccb1ea82bd/1,Overheating,Overheating,https://niftygateway.com/collections/slimesunday2,2021-01-05T18:22:23.120245Z,1,0,0,3000,0,1960000,
1559,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Satoshi's Revolution (Hackers Green Variant),Satoshi's Revolution (Hackers Green Variant),https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.124300Z,5,0,0,160000,0,125000,4999900.0
1560,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Satoshi (Unique Variant VI),Satoshi (Unique Variant VI),https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.115385Z,1,0,0,10000,0,25000,4999900.0
1561,0x005efb3633638dd0dd336ce671920bccb1ea82bd,https://niftygateway.com/itemdetail/primary/0x005efb3633638dd0dd336ce671920bccb1ea82bd/1,More Rips,More Rips,https://niftygateway.com/collections/slimesunday2,2021-01-05T18:22:23.150933Z,1,0,0,30000,0,400000,
1562,0x69baad9c96cd98437d8b5b6a90c854a1ba2688de,https://niftygateway.com/itemdetail/primary/0x69baad9c96cd98437d8b5b6a90c854a1ba2688de/1,25 Color,25 Color,https://niftygateway.com/collections/cey,2020-04-16T16:30:26.148485Z,1,0,0,400000,0,250000,700000.0
1563,0xba36d019b46de198cc07ba10cb9ff6f4ca85b5e3,https://niftygateway.com/itemdetail/primary/0xba36d019b46de198cc07ba10cb9ff6f4ca85b5e3/1,FIAT vs Bitcoin Bursting,FIAT vs Bitcoin Bursting,https://niftygateway.com/collections/jon5785,2020-12-03T22:58:29.443062Z,1,0,0,50000,0,147300,
1564,0x4334092242deea8b5d7fa025324b6509c7778846,https://niftygateway.com/itemdetail/primary/0x4334092242deea8b5d7fa025324b6509c7778846/1,It's Money,It's Money,https://niftygateway.com/collections/spaceyacht2,2020-12-22T20:09:35.943452Z,1,0,0,300000,0,6900,100000000.0
1565,0x032dad5d1d9f3fba88046b08c2676a0daf96b745,https://niftygateway.com/itemdetail/primary/0x032dad5d1d9f3fba88046b08c2676a0daf96b745/1,The Smintons,The Smintons,https://niftygateway.com/collections/justinroiland862,2021-01-19T17:01:03.813906Z,1,0,0,38500,0,29010000,
1566,0xc4560031bf20e5c930e77a61a4de9794db51e504,https://niftygateway.com/itemdetail/primary/0xc4560031bf20e5c930e77a61a4de9794db51e504/1,Bitcoin Protestors,Bitcoin Protestors,https://niftygateway.com/collections/xcopyinfluential,2020-12-04T21:57:23.032862Z,1,0,0,500,0,888800,1685000.0
1567,0x2d56c93d9cba26302e8a64619b2f35e56c962fbc,https://niftygateway.com/itemdetail/primary/0x2d56c93d9cba26302e8a64619b2f35e56c962fbc/1,Birth Of The Milky Way,Birth Of The Milky Way,https://niftygateway.com/collections/tedchin,2021-02-26T21:59:37.331354Z,1,0,0,500,0,2710000,1489000.0
1568,0xde6123d1e7b0483b16e745ac329750b170ef79d8,https://niftygateway.com/itemdetail/primary/0xde6123d1e7b0483b16e745ac329750b170ef79d8/1,The Expensive,The Expensive,https://niftygateway.com/collections/pakopen,2021-01-04T22:19:12.080321Z,8,0,0,613222,0,8000000,1294200.0
1569,0x005efb3633638dd0dd336ce671920bccb1ea82bd,https://niftygateway.com/itemdetail/primary/0x005efb3633638dd0dd336ce671920bccb1ea82bd/1,Golden Gate,Golden Gate,https://niftygateway.com/collections/slimesunday2,2021-01-05T18:22:23.146276Z,1,0,0,500000,0,400000,
1570,0x8e81712892d9268050a33350cf81f604f026d18d,https://niftygateway.com/itemdetail/primary/0x8e81712892d9268050a33350cf81f604f026d18d/1,Vandal Gummy (Lava Yourself),Vandal Gummy (Lava Yourself),https://niftygateway.com/collections/whisbe2,2020-12-21T23:14:23.158322Z,1,0,0,0,0,955333,
1571,0x4391e3387176ea51488cd9a7e9ddf8ea42cc343b,https://niftygateway.com/itemdetail/primary/0x4391e3387176ea51488cd9a7e9ddf8ea42cc343b/1,Anxious Battle - Julian Brangold x theinternetoffice,Anxious Battle - Julian Brangold x theinternetoffice,https://niftygateway.com/collections/cryptoargcollabs,2020-12-29T19:01:03.198563Z,1,0,0,500,0,177700,210000.0
1572,0x247e5c7b8279fd8fa94ab7fd48957c5bbf9762eb,https://niftygateway.com/itemdetail/primary/0x247e5c7b8279fd8fa94ab7fd48957c5bbf9762eb/1,SYNERGY,SYNERGY,https://niftygateway.com/collections/wholeness,2021-03-02T21:41:33.596120Z,0,0,0,0,0,0,
1573,0xda74cc9b4a12d412d04ccf2c621f1627c5b123ee,https://niftygateway.com/itemdetail/primary/0xda74cc9b4a12d412d04ccf2c621f1627c5b123ee/1,Dominus Key,Dominus Key,https://niftygateway.com/collections/blakekathrynpacks,2020-12-18T16:53:57.430507Z,1,0,999999,300000,0,35000,450000.0
1574,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Satoshi (Unique Variant II),Satoshi (Unique Variant II),https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.106418Z,1,0,0,0,0,25000,4999900.0
1575,0xed9025e1f465704999e91a6ba1b421aadbd80a12,https://niftygateway.com/itemdetail/primary/0xed9025e1f465704999e91a6ba1b421aadbd80a12/1,Metaphysic journey,Metaphysic journey,https://niftygateway.com/collections/annazhilyaeva,2021-02-01T01:21:38.517944Z,1,0,0,0,0,2500000,
1576,0xaee0e26e5b14bd98ba1fdcf6237f1414dd80cc4b,https://niftygateway.com/itemdetail/primary/0xaee0e26e5b14bd98ba1fdcf6237f1414dd80cc4b/1,HALLOW,HALLOW,https://niftygateway.com/collections/adampriester2,2020-12-12T20:55:30.092070Z,0,0,0,250000,0,0,590000000.0
1577,0x66b25eda64d507fba4ad0eee4c9498552ff698fd,https://niftygateway.com/itemdetail/primary/0x66b25eda64d507fba4ad0eee4c9498552ff698fd/1,Song of Jealousy,Song of Jealousy,https://niftygateway.com/collections/themoment,2020-12-16T23:26:16.038400Z,1,0,1618034,0,0,789000,
1578,0x9891c4b7cfd414922d9b183efd707ade0ae85e47,https://niftygateway.com/itemdetail/primary/0x9891c4b7cfd414922d9b183efd707ade0ae85e47/1,Land or sea,Land or sea,https://niftygateway.com/collections/natehill,2020-12-31T07:49:24.493681Z,1,0,0,1000,0,550000,
